Order_ID,Order_Date,Region,Sales_Rep,Product_Category,Product_Name,Customer_Segment,Quantity,Unit_Price,Discount_Rate,Revenue,Deal_Status,Channel
ORD-10045,"April 29, 2024",East,Ethan Ross,Consulting,Strategy Session,SMB,25,4528.95,0.2,90579.0,Pending,referral
ORD-10232,"November 12, 2024",EAST,Mia Fernandez,Hardware,Edge Router,startup,32,3195.73,0.24,77720.15,WON,Online
ORD-10108,27-11-2023,North,Marcus Webb,Hardware,Edge Router,enterprise,48,3184.2,0.01,151313.18,WON,referral
ORD-10617,03/23/2024,South,Sophia Lee,Subscriptions,Enterprise Plan,smb,6,1228.48,0.04,7076.04,pending,Partner
ORD-10661,"January 08, 2024",NORTH,Mia Fernandez,Hardware,ServerX,start-up,12,1037.45,0.21,9835.03,WON,referral
ORD-10029,06/21/2023,West,Ethan Ross,Consulting,Strategy Session,enterprise,35,228.34,0.13,6952.95,WON,referral
ORD-10181,10/04/2024,south,Sophia Lee,Services,Support Plan,SMB,31,808.27,0.26,18541.71,WON,Direct
ORD-10621,03/06/2023,EAST,Derek Stone,Services,Onboarding,SMB,25,88.94,0.34,1467.51,pending,Partner
ORD-10419,01/01/2022,NORTH,Nina Torres,Services,Onboarding,start-up,20,95.21,0.15,1618.57,pending,Online
ORD-10634,19-03-2024,NORTH,Ethan Ross,Software,AutoSync,ENTERPRISE,32,4655.12,0.31,102785.05,PENDING,Online
ORD-10256,2023-07-23,,Sophia Lee,Subscriptions,Basic Plan,Startup,38,3189.76,0.29,86059.72,Pending,Partner
ORD-10104,14-07-2022,EAST,Nina Torres,Services,Support Plan,start-up,6,4167.27,0.03,24253.51,won,Online
ORD-10060,30-01-2023,north,Ethan Ross,Hardware,NAS Drive,start-up,47,2968.46,0.27,101847.86,lost,referral
ORD-10658,09/26/2024,North,Ethan Ross,Software,AutoSync,enterprise,42,2114.83,0.17,73722.97,lost,DIRECT
ORD-10083,2023-04-11,EAST,Sophia Lee,Software,DataVault,smb,3,1655.65,0.02,4867.61,Won,Online
ORD-10490,2023-12-26,NORTH,Derek Stone,Software,CloudDash,ENTERPRISE,39,1978.35,0.21,60952.96,In Progress,referral
ORD-10315,29-08-2023,EAST,Liam Brooks,Consulting,Roadmap Workshop,SMB,47,3581.18,0.24,127919.75,LOST,Direct
ORD-10450,28-09-2022,north,,Subscriptions,Enterprise Plan,startup,6,2022.71,,10315.82,lost,online
ORD-10381,04/01/2023,EAST,Mia Fernandez,Subscriptions,Enterprise Plan,smb,14,2273.56,0.35,20689.4,won,referral
ORD-10422,04/25/2024,north,Marcus Webb,Hardware,ServerX,start-up,29,1397.06,0.22,31601.5,In Progress,direct
ORD-10496,2024-06-22,south,Marcus Webb,Hardware,ServerX,Enterprise,36,2594.6,0.07,86867.21,In Progress,partner
ORD-10938,01-06-2024,South,Sophia Lee,Hardware,ServerX,smb,29,4937.29,0.31,98795.17,PENDING,DIRECT
ORD-10739,11-08-2022,Central,Zoe Nguyen,Services,Support Plan,enterprise,12,208.69,0.24,1903.25,PENDING,Partner
ORD-10523,25-01-2022,West,Liam Brooks,Services,Onboarding,enterprise,41,1801.45,0.3,51701.61,PENDING,Referral
ORD-10445,2022-11-13,North,Zoe Nguyen,Services,Support Plan,smb,38,1286.79,0.09,44497.2,LOST,DIRECT
ORD-10663,2024-10-28,north,Nina Torres,Consulting,Roadmap Workshop,SMB,36,1159.27,0.09,37977.69,won,referral
ORD-10000,2022-08-17,south,Aisha Patel,Hardware,ServerX,enterprise,28,207.32,0.03,5630.81,In Progress,Online
ORD-10779,02/03/2022,South,Zoe Nguyen,Consulting,Strategy Session,Enterprise,49,4778.31,0.23,180285.64,,DIRECT
ORD-10933,"November 12, 2023",NORTH,James Carter,Consulting,Audit Package,,17,4412.22,0.06,70507.28,WON,partner
ORD-10626,24/09/2022,central,Liam Brooks,Services,Migration,ENTERPRISE,12,3452.96,,29419.22,lost,direct
ORD-10457,06/08/2023,North,Derek Stone,Hardware,Switch Pro,Enterprise,42,4728.62,0.02,194630.0,pending,direct
ORD-10488,2024-08-29,,Marcus Webb,Consulting,Roadmap Workshop,start-up,22,2339.23,0.28,37053.4,PENDING,partner
ORD-10088,2023-07-17,Central,James Carter,Subscriptions,Pro Plan,SMB,23,1134.07,0.07,24257.76,In Progress,online
ORD-10483,12/08/2022,central,Ethan Ross,Software,AutoSync,startup,21,1335.32,0.2,22433.38,In Progress,online
ORD-10460,20-12-2024,East,,Consulting,Strategy Session,Startup,23,3144.89,0.08,66545.87,LOST,Direct
ORD-10077,11/06/2024,north,Derek Stone,Consulting,Roadmap Workshop,smb,19,3643.95,0.29,49156.89,Won,partner
ORD-10268,"October 01, 2022",north,Mia Fernandez,Subscriptions,Pro Plan,ENTERPRISE,19,1341.91,0.11,22691.7,Lost,DIRECT
ORD-10929,20/07/2023,Central,Zoe Nguyen,Subscriptions,Basic Plan,Enterprise,8,1136.92,0.02,8913.45,Lost,DIRECT
ORD-10123,18-04-2022,north,Nina Torres,Software,AutoSync,smb,10,1700.14,0.2,13601.12,,Partner
ORD-10297,05/07/2023,North,Marcus Webb,Software,AutoSync,startup,15,2790.33,0.29,29717.01,In Progress,Direct
ORD-10881,05/30/2022,EAST,,Software,CloudDash,start-up,30,590.14,0.06,16641.95,PENDING,Online
ORD-10095,08/05/2024,NORTH,Liam Brooks,Software,CloudDash,smb,45,1884.12,,71219.74,Won,
ORD-10733,07-02-2023,south,Derek Stone,Services,Support Plan,smb,50,1532.4,0.29,54400.2,Won,Referral
ORD-10011,24/06/2023,NORTH,Ethan Ross,Software,DataVault,ENTERPRISE,49,849.67,0.33,27894.67,LOST,Online
ORD-10114,2023-12-27,EAST,James Carter,Consulting,Audit Package,enterprise,37,2174.96,0.14,69207.23,LOST,
ORD-10843,2023-04-04,west,Aisha Patel,Services,Support Plan,smb,18,4373.25,0.02,77144.13,WON,Referral
ORD-10428,09/04/2023,East,James Carter,Hardware,NAS Drive,startup,1,878.43,0.1,790.59,LOST,Referral
ORD-10257,16-05-2022,EAST,Aisha Patel,Software,CRM Pro,startup,30,3080.87,0.02,90577.58,won,Direct
ORD-10731,12-10-2023,EAST,James Carter,Hardware,NAS Drive,smb,23,4512.31,0.1,,won,referral
ORD-10764,02/23/2023,north,Marcus Webb,Subscriptions,Basic Plan,enterprise,47,2362.02,0.06,104354.04,Pending,Online
ORD-10352,03/10/2023,North,James Carter,Services,Migration,SMB,49,2962.51,0.26,107420.61,LOST,DIRECT
ORD-10770,"May 26, 2022",North,Sophia Lee,Consulting,Strategy Session,startup,50,4569.78,0.25,171366.75,lost,DIRECT
ORD-10773,2022-01-26,north,Liam Brooks,Consulting,Roadmap Workshop,SMB,11,4157.26,0.09,41614.17,Pending,Referral
ORD-10690,12-11-2022,EAST,Marcus Webb,Software,DataVault,Enterprise,20,1980.2,0.11,35247.56,Won,Direct
ORD-10922,"September 05, 2024",south,Nina Torres,Consulting,Strategy Session,smb,46,459.83,0.2,16921.74,lost,Online
ORD-10790,26/08/2022,East,Marcus Webb,Services,Onboarding,smb,38,2701.24,,71852.98,Won,Online
ORD-10531,2023-06-15,North,Sophia Lee,Software,CloudDash,Enterprise,10,3281.68,0.0,32816.8,pending,referral
ORD-10867,08/07/2022,EAST,Marcus Webb,Hardware,ServerX,SMB,12,4121.4,0.34,32641.49,Pending,DIRECT
ORD-10169,06/09/2024,EAST,Nina Torres,Hardware,Switch Pro,Startup,40,2446.69,,64592.62,lost,Partner
ORD-10239,26-12-2024,Central,Ethan Ross,Hardware,Switch Pro,smb,18,4764.37,,70322.1,In Progress,DIRECT
ORD-10277,"October 18, 2024",west,Zoe Nguyen,Software,AutoSync,startup,27,1037.32,0.31,19325.27,WON,referral
ORD-10160,2024-10-15,north,Liam Brooks,Subscriptions,Basic Plan,,23,290.86,0.1,6020.8,In Progress,Referral
ORD-10073,2023-10-25,EAST,Ethan Ross,Software,CloudDash,Enterprise,34,1840.81,0.26,46314.78,Lost,direct
ORD-10529,"May 08, 2022",EAST,Nina Torres,Software,AutoSync,ENTERPRISE,5,2484.02,0.33,8321.47,pending,direct
ORD-10062,22/04/2022,south,Marcus Webb,Consulting,Strategy Session,smb,31,2230.32,0.06,64991.52,pending,DIRECT
ORD-10761,03/19/2022,Central,Zoe Nguyen,Services,Training,Startup,34,3969.31,0.15,114713.06,,Direct
ORD-10492,11-12-2024,NORTH,Sophia Lee,Services,Support Plan,enterprise,33,173.43,,4750.25,pending,Partner
ORD-10740,2024-09-27,NORTH,Aisha Patel,Software,AutoSync,SMB,19,3314.87,0.02,61722.88,,direct
ORD-10750,"May 12, 2023",NORTH,Zoe Nguyen,Services,Support Plan,Enterprise,7,927.32,0.04,6231.59,In Progress,referral
ORD-10741,28-04-2022,west,James Carter,Hardware,Edge Router,startup,8,689.23,0.15,4686.76,WON,Partner
ORD-10830,09/11/2022,NORTH,Aisha Patel,Services,Training,SMB,13,2395.77,0.27,22735.86,Pending,Online
ORD-10795,27-08-2024,EAST,Liam Brooks,Software,AutoSync,SMB,26,531.73,0.11,12304.23,PENDING,partner
ORD-10047,"March 28, 2023",South,,Consulting,Strategy Session,startup,43,3411.75,0.14,126166.51,LOST,online
ORD-10762,2023-08-14,South,Nina Torres,Services,Support Plan,Enterprise,44,3496.58,0.08,141541.56,Lost,DIRECT
ORD-10591,07/22/2022,west,Zoe Nguyen,Services,Support Plan,start-up,12,4181.97,0.34,33121.2,won,Partner
ORD-10807,19/03/2023,East,Derek Stone,Hardware,Edge Router,,17,1340.34,0.23,17545.05,PENDING,Direct
ORD-10871,2024-09-17,North,Nina Torres,Software,CRM Pro,Startup,26,2526.07,0.11,58453.26,lost,Partner
ORD-10505,2024-09-23,Central,Mia Fernandez,Consulting,Roadmap Workshop,enterprise,12,1574.78,0.14,16251.73,pending,direct
ORD-10020,"September 21, 2024",South,Liam Brooks,Software,CloudDash,Enterprise,17,4636.26,0.27,57535.99,Pending,online
ORD-10812,09/10/2022,west,Derek Stone,Subscriptions,Basic Plan,Startup,19,2780.13,0.21,41729.75,In Progress,
ORD-10424,01/17/2022,north,Marcus Webb,Software,DataVault,Startup,20,3939.34,0.17,65393.04,Pending,online
ORD-10652,"August 06, 2022",west,James Carter,Software,CRM Pro,Enterprise,42,2411.74,0.24,76982.74,WON,online
ORD-10192,"December 25, 2022",west,Zoe Nguyen,Software,CloudDash,Startup,27,788.63,0.13,18524.92,Pending,Online
ORD-10642,"September 09, 2024",central,Derek Stone,Subscriptions,Pro Plan,Enterprise,29,1658.33,,35587.76,In Progress,Direct
ORD-10215,12-10-2022,south,Derek Stone,Consulting,Strategy Session,ENTERPRISE,18,-50.0,0.17,31888.83,Pending,online
ORD-10244,23/11/2023,Central,Marcus Webb,Subscriptions,Pro Plan,Enterprise,7,3149.59,,15653.46,Won,direct
ORD-10363,2024-12-31,central,Mia Fernandez,Software,CRM Pro,Startup,7,1484.69,0.24,7898.55,PENDING,Direct
ORD-10059,"January 26, 2024",west,Ethan Ross,Services,Training,Startup,18,1567.78,0.08,25962.44,pending,DIRECT
ORD-10221,2024-02-12,West,Mia Fernandez,Consulting,Roadmap Workshop,startup,3,3964.07,0.13,10346.22,PENDING,Direct
ORD-10176,2023-08-16,North,Derek Stone,Subscriptions,Pro Plan,,42,2739.34,,95493.39,pending,referral
ORD-10449,01/11/2023,South,Marcus Webb,Software,CloudDash,enterprise,28,1484.43,0.14,35745.07,Lost,Partner
ORD-10055,07/30/2024,EAST,Marcus Webb,Subscriptions,Enterprise Plan,start-up,28,4137.39,0.21,91519.07,pending,online
ORD-10803,2023-01-04,west,Zoe Nguyen,Services,Onboarding,ENTERPRISE,14,3280.57,0.03,44550.14,In Progress,partner
ORD-10254,11-05-2024,west,Marcus Webb,Consulting,Strategy Session,enterprise,17,1117.93,0.32,12923.27,Won,Online
ORD-10919,04-08-2022,EAST,Aisha Patel,Hardware,NAS Drive,Startup,1,4673.85,0.3,3271.7,,Referral
ORD-10385,24/09/2022,west,James Carter,Consulting,Audit Package,Enterprise,28,1185.96,0.28,23908.95,PENDING,DIRECT
ORD-10948,"April 20, 2024",North,Ethan Ross,Software,CRM Pro,ENTERPRISE,20,3943.83,0.2,63101.28,In Progress,referral
ORD-10197,28-12-2024,south,Derek Stone,Services,Migration,,47,2373.98,0.29,79219.71,,Partner
ORD-10068,06/29/2023,north,James Carter,Hardware,Switch Pro,start-up,30,3458.96,0.24,78864.29,won,direct
ORD-10722,23-12-2022,west,Aisha Patel,Hardware,ServerX,ENTERPRISE,7,153.92,0.24,818.85,lost,online
ORD-10744,21/05/2023,,Mia Fernandez,Consulting,Audit Package,Enterprise,19,3249.18,0.32,41979.41,won,referral
ORD-10713,2023-11-27,West,Ethan Ross,Services,Support Plan,,1,2996.12,0.02,2936.2,won,Online
ORD-10168,"February 22, 2023",west,Mia Fernandez,Consulting,Roadmap Workshop,ENTERPRISE,14,2826.39,0.35,25720.15,PENDING,Direct
ORD-10185,2023-09-24,EAST,Derek Stone,Software,CRM Pro,Enterprise,23,3516.91,0.19,65520.03,Pending,Referral
ORD-10035,"October 05, 2023",Central,,Software,DataVault,smb,46,2208.48,0.18,83303.87,Won,Online
ORD-10641,2023-11-05,south,Sophia Lee,Consulting,Roadmap Workshop,,10,192.93,0.16,1620.61,LOST,online
